#ZVView-data-copy:  12-Mar-2026 01:30:19
#=======================================
#
#name:   CENDL-3.2: U-235(N,F)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  45407
#data...
#            X            Y
#          MeV        barns
   0.000226388      26.0576 
   0.000226437      27.6031 
   0.000226472      28.5658 
   0.000226513      29.5349 
   0.000226551      30.2722 
   0.000226588      30.8212 
   0.000226622      31.1825 
    0.00022666      31.4108 
   0.000226686      31.4641 
   0.000226723      31.3875 
   0.000226758      31.1596 
   0.000226795      30.7481 
   0.000226835      30.1339 
   0.000226881      29.2025 
   0.000226937      27.8397 
   0.000227003      26.0128 
   0.000227169      20.9916 
    0.00022725      18.6992 
   0.000227305      17.2369 
    0.00022736      15.8724 
   0.000227415      14.6086 
    0.00022747      13.4457 
   0.000227525      12.3821 
   0.000227564      11.6918 
   0.000227605      11.0157 
   0.000227646      10.3899 
   0.000227686      9.81301 
   0.000227727      9.28325 
   0.000227768       8.7991 
   0.000227809      8.35917 
    0.00022785      7.96235 
   0.000227892      7.59669 
   0.000227935       7.2667 
   0.000227979      6.98633 
   0.000228023      6.75845 
   0.000228055      6.62492 
   0.000228088       6.5268 
   0.000228121      6.46819 
   0.000228148       6.4532 
   0.000228175      6.47276 
   0.000228197      6.51597 
   0.000228219      6.58613 
   0.000228244      6.70312 
   0.000228269      6.86258 
   0.000228297      7.09736 
   0.000228316       7.2888 
   0.000228335      7.50973 
   0.000228353      7.76125 
   0.000228372      8.04421 
     0.0002284      8.52862 
   0.000228419      8.89163 
   0.000228445      9.45579 
   0.000228472      10.0794 
   0.000228498      10.7574 
   0.000228525       11.483 
   0.000228559      12.4708 
   0.000228682      16.2461 
    0.00022874      17.9414 
   0.000228806      19.7449 
   0.000229011      24.9118 
   0.000229053      25.8814 
   0.000229096      26.7469 
   0.000229128      27.2423 
   0.000229154      27.5098 
   0.000229182      27.6431 
   0.000229195      27.6432 
   0.000229224      27.4893 
    0.00022925      27.1497 
   0.000229278         26.6 
   0.000229304      25.8774 
   0.000229325      25.1639 
   0.000229346      24.3416 
   0.000229378      22.9273 
   0.000229406      21.5556 
   0.000229444       19.496 
   0.000229534      14.3813 
   0.000229564      12.7592 
   0.000229593      11.2746 
   0.000229618      10.0368 
   0.000229637      9.16587 
   0.000229659      8.21624 
   0.000229674      7.62451 
   0.000229689      7.06644 
   0.000229704       6.5422 
   0.000229719      6.05168 
   0.000229734      5.59454 
   0.000229749      5.17021 
   0.000229761      4.83204 
   0.000229777      4.44159 
   0.000229793       4.0858 
   0.000229809      3.76336 
   0.000229825      3.47278 
   0.000229841      3.21258 
   0.000229852      3.05524 
   0.000229862      2.91027 
   0.000229873       2.7772 
   0.000229883       2.6556 
   0.000229894      2.54502 
   0.000229905      2.44506 
   0.000229915      2.35529 
   0.000229931      2.24203 
   0.000229945      2.15355 
    0.00022996      2.08155 
   0.000229974      2.02527 
   0.000229989      1.98399 
   0.000230003       1.9571 
   0.000230018      1.94408 
   0.000230023      1.94274 
   0.000230037      1.94758 
   0.000230052      1.96548 
   0.000230066      1.99629 
   0.000230081      2.03996 
   0.000230095      2.09451 
   0.000230109      2.16138 
   0.000230123       2.2409 
   0.000230137      2.33353 
   0.000230151      2.44067 
   0.000230165      2.56246 
   0.000230179      2.70185 
   0.000230195      2.86907 
    0.00023021      3.05729 
   0.000230225      3.26485 
   0.000230239      3.48865 
   0.000230254      3.73707 
   0.000230268       4.0123 
   0.000230283      4.31681 
   0.000230297      4.65316 
   0.000230312       5.0243 
   0.000230326      5.43312 
   0.000230341       5.8828 
   0.000230355      6.37661 
    0.00023037      6.91794 
   0.000230384        7.477 
   0.000230397      8.06661 
    0.00023041      8.70453 
   0.000230424      9.39346 
   0.000230437      10.1356 
   0.000230451      10.9701 
   0.000230466      11.9469 
   0.000230481           13 
   0.000230497         14.2 
   0.000230514      15.5257 
    0.00023053      16.9455 
   0.000230547      18.4586 
   0.000230563      20.0621 
   0.000230586      22.3925 
   0.000230605      24.5473 
   0.000230629      27.3078 
   0.000230664       31.508 
    0.00023073      39.6159 
   0.000230763      43.4819 
   0.000230785      45.8941 
   0.000230813      48.7872 
   0.000230836      50.7826 
   0.000230861       52.705 
   0.000230888      54.3527 
   0.000230915      55.6417 
   0.000230942      56.5253 
   0.000230974      57.0969 
   0.000231011      57.2792 
   0.000231102      56.9101 
   0.000231139      57.0619 
   0.000231168      57.5156 
   0.000231197      58.3321 
   0.000231229      59.6543 
   0.000231261      61.4074 
   0.000231303      64.2284 
   0.000231388      70.5705 
   0.000231423       72.749 
   0.000231456      74.2803 
   0.000231487      75.1219 
   0.000231511      75.2928 
   0.000231534      75.0402 
   0.000231555      74.4344 
   0.000231576      73.5011 
   0.000231599      72.1407 
   0.000231623      70.3072 
   0.000231648      67.9233 
   0.000231676      64.9673 
   0.000231709      61.1176 
   0.000231765      53.9508 
   0.000231821      46.6303 
   0.000231853      42.6787 
   0.000231887      38.7542 
   0.000231918      35.4346 
   0.000231949         32.4 
   0.000231978      29.8891 
   0.000232004      27.7514 
   0.000232031      25.7345 
   0.000232052      24.3293 
   0.000232074      22.9388 
   0.000232098      21.5766 
   0.000232121      20.3272 
   0.000232145      19.1843 
   0.000232168      18.1638 
   0.000232191      17.2582 
   0.000232213      16.4467 
   0.000232236      15.7322 
   0.000232255      15.2146 
   0.000232277      14.6928 
     0.0002323      14.2877 
   0.000232315      14.0873 
    0.00023233      13.9467 
   0.000232345      13.8693 
   0.000232353      13.8555 
   0.000232368      13.8801 
   0.000232385       13.995 
   0.000232402      14.2076 
   0.000232419      14.5234 
   0.000232436      14.9476 
   0.000232453      15.4853 
   0.000232466      15.9847 
   0.000232481      16.6449 
   0.000232496      17.4027 
   0.000232511      18.2596 
   0.000232526      19.2165 
   0.000232541      20.2732 
   0.000232556      21.4289 
   0.000232571      22.6815 
   0.000232588      24.2029 
   0.000232607      26.0252 
   0.000232626      27.9753 
   0.000232654      31.1073 
   0.000232688      35.0504 
   0.000232759      43.7678 
   0.000232794      47.7778 
   0.000232826      50.9703 
   0.000232852         53.3 
   0.000232876      55.0564 
     0.0002329      56.4581 
   0.000232917      57.1488 
   0.000232937      57.6933 
   0.000232957      57.8998 
   0.000232963      57.9023 
   0.000232984      57.6695 
   0.000233004      57.1272 
   0.000233024      56.3036 
   0.000233043      55.2339 
   0.000233062       53.926 
   0.000233091      51.5744 
   0.000233116      49.1632 
   0.000233142      46.5303 
   0.000233233      36.5047 
    0.00023326      33.6514 
   0.000233285      31.2312 
   0.000233306        29.43 
   0.000233326      27.8021 
   0.000233347      26.3647 
   0.000233367      25.1306 
   0.000233388      24.1091 
   0.000233404      23.4638 
    0.00023342      22.9528 
   0.000233437      22.5552 
   0.000233456      22.2901 
   0.000233474      22.2165 
   0.000233488       22.274 
   0.000233507      22.5104 
   0.000233527      22.9215 
   0.000233544       23.441 
   0.000233556      23.8381 
   0.000233578      24.7777 
     0.0002336      25.8923 
   0.000233623      27.1565 
   0.000233656      29.2718 
   0.000233748      35.5623 
   0.000233784      37.8249 
   0.000233815      39.5349 
   0.000233839      40.5939 
   0.000233861      41.3727 
   0.000233882      41.9139 
   0.000233903      42.2352 
   0.000233919      42.3257 
   0.000233941      42.2161 
   0.000233957      41.9684 
   0.000233978      41.4618 
   0.000233999      40.6909 
   0.000234023       39.541 
   0.000234048      38.0865 
   0.000234071       36.489 
     0.0002341      34.2695 
   0.000234133      31.5172 
   0.000234179      27.2617 
   0.000234239       21.739 
    0.00023427      19.0224 
   0.000234297      16.7892 
   0.000234314      15.4095 
   0.000234334      13.9484 
   0.000234351      12.7754 
   0.000234367      11.6879 
    0.00023438      10.8616 
   0.000234397      9.84273 
   0.000234412      9.00539 
    0.00023443      8.10901 
   0.000234441      7.55214 
   0.000234453      7.02722 
   0.000234465      6.53344 
   0.000234476      6.07008 
   0.000234492      5.50652 
   0.000234502      5.15807 
   0.000234512      4.83066 
   0.000234522      4.52516 
   0.000234532       4.2406 
   0.000234542      3.97473 
   0.000234553      3.72692 
   0.000234563       3.4932 
   0.000234573      3.27371 
   0.000234584      3.07137 
   0.000234594      2.88551 
   0.000234604      2.71623 
   0.000234615      2.56272 
   0.000234625      2.42363 
   0.000234635      2.29843 
   0.000234647      2.17353 
   0.000234657      2.08185 
   0.000234666      2.00106 
   0.000234676      1.93076 
   0.000234686      1.87063 
   0.000234692      1.83602 
   0.000234703      1.78566 
   0.000234714      1.74791 
   0.000234725      1.72304 
   0.000234736      1.70904 
   0.000234747      1.70553 
   0.000234758      1.71217 
   0.000234768      1.72804 
   0.000234779      1.75288 
    0.00023479       1.7864 
     0.0002348      1.82828 
   0.000234814      1.89571 
   0.000234828      1.97645 
   0.000234842      2.07348 
   0.000234858      2.19156 
   0.000234873      2.32322 
   0.000234889      2.46733 
   0.000234909      2.67678 
    0.00023493      2.90321 
   0.000234961      3.26728 
   0.000235041      4.26455 
   0.000235072      4.62799 
   0.000235103      4.95751 
   0.000235124      5.15136 
   0.000235144      5.32006 
   0.000235165      5.46026 
   0.000235186      5.57142 
   0.000235208      5.64864 
   0.000235226      5.68386 
   0.000235241      5.69127 
   0.000235264      5.66502 
   0.000235285      5.60387 
   0.000235304      5.51536 
   0.000235324      5.39827 
   0.000235342      5.26089 
    0.00023537      5.01384 
   0.000235398      4.72535 
   0.000235429      4.36782 
   0.000235464      3.93244 
   0.000235532      3.06628 
    0.00023556      2.72708 
   0.000235581      2.47611 
   0.000235603       2.2336 
   0.000235619      2.07414 
   0.000235634      1.92329 
    0.00023565      1.78145 
   0.000235663      1.66568 
    0.00023568       1.5285 
   0.000235697      1.40292 
   0.000235714       1.2889 
   0.000235726      1.21921 
   0.000235737      1.15451 
   0.000235753      1.07128 
   0.000235768      1.00592 
   0.000235782     0.947613 
   0.000235792     0.909955 
   0.000235803     0.873371 
   0.000235814     0.840548 
   0.000235825     0.811351 
   0.000235836     0.785647 
   0.000235847     0.763304 
   0.000235857     0.744193 
   0.000235868     0.728189 
    0.00023588     0.714846 
   0.000235891     0.704293 
   0.000235903     0.696812 
   0.000235914     0.692286 
   0.000235926      0.69061 
   0.000235943     0.693237 
    0.00023596      0.70181 
   0.000235978      0.71614 
   0.000235995     0.736122 
   0.000236012     0.761731 
   0.000236029     0.793038 
   0.000236047     0.830201 
   0.000236064     0.873481 
   0.000236081     0.923237 
   0.000236099     0.979932 
   0.000236116      1.04412 
   0.000236133      1.11647 
    0.00023615      1.19771 
   0.000236168       1.2887 
   0.000236185      1.39032 
   0.000236202      1.50356 
    0.00023622      1.62939 
   0.000236237      1.76884 
    0.00023625      1.88296 
   0.000236264       2.0199 
   0.000236279      2.16801 
   0.000236293      2.32776 
   0.000236309      2.52459 
   0.000236326      2.73988 
   0.000236341      2.94532 
   0.000236356      3.16407 
   0.000236374       3.4561 
   0.000236392      3.76823 
   0.000236412      4.12076 
    0.00023644       4.6628 
   0.000236475      5.36997 
   0.000236546      6.87724 
   0.000236572      7.42054 
   0.000236595      7.86532 
   0.000236617      8.25415 
   0.000236638      8.58427 
   0.000236657      8.84362 
   0.000236681      9.12598 
   0.000236699      9.28168 
   0.000236716      9.38491 
   0.000236737       9.4586 
   0.000236747       9.4718 
   0.000236767      9.45434 
   0.000236787      9.37903 
    0.00023681      9.22288 
   0.000236831      9.01797 
   0.000236856      8.69753 
   0.000236877       8.3822 
   0.000236904      7.92116 
   0.000236936      7.32556 
    0.00023702      5.65012 
   0.000237044      5.19812 
   0.000237067      4.77204 
   0.000237091      4.37832 
   0.000237109      4.10729 
   0.000237127      3.85049 
   0.000237146      3.61529 
   0.000237165      3.40701 
   0.000237183      3.22591 
   0.000237202      3.07192 
   0.000237221      2.94464 
   0.000237239      2.84344 
   0.000237258      2.76753 
   0.000237277      2.71602 
   0.000237296        2.688 
   0.000237308      2.68191 
   0.000237326      2.68978 
   0.000237342      2.71493 
   0.000237359      2.75683 
   0.000237376      2.81509 
   0.000237393      2.88941 
   0.000237404      2.94777 
   0.000237424      3.06883 
   0.000237444      3.21203 
   0.000237464       3.3775 
   0.000237484      3.56552 
   0.000237504      3.77305 
   0.000237523      4.00327 
   0.000237545      4.28971 
   0.000237566      4.58931 
   0.000237589      4.94084 
   0.000237609      5.29116 
   0.000237627      5.60915 
   0.000237648      6.02087 
   0.000237672      6.51677 
   0.000237698      7.10702 
   0.000237725      7.74013 
   0.000237751      8.41281 
   0.000237791      9.47787 
   0.000237911      12.8168 
   0.000237948      13.8196 
   0.000237985       14.756 
   0.000238024      15.6198 
   0.000238056      16.2615 
   0.000238086      16.7741 
   0.000238115      17.1978 
   0.000238146      17.5617 
   0.000238177      17.8382 
   0.000238208      18.0325 
   0.000238252      18.1813 
    0.00023828      18.2136 
   0.000238335      18.1688 
   0.000238469      17.8352 
   0.000238539      17.7442 
   0.000238592      17.7763 
   0.000238645      17.9149 
   0.000238698      18.1661 
   0.000238751      18.5274 
   0.000238813      19.0782 
   0.000238875      19.7406 
     0.0002391      22.4537 
   0.000239192      23.4194 
   0.000239266      24.0595 
    0.00023935      24.6299 
   0.000239443      25.1031 
   0.000239519      25.3702 
   0.000239612      25.5355 
   0.000239646      25.5468 
   0.000239736      25.4404 
   0.000239809      25.2093 
   0.000239907       24.729 
   0.000240138      23.2994 
   0.000240202      23.0024 
   0.000240265       22.834 
   0.000240286       22.817 
   0.000240329      22.8581 
   0.000240371      23.0215 
   0.000240414      23.3392 
   0.000240448      23.7339 
   0.000240482      24.2784 
   0.000240516      25.0006 
    0.00024055      25.9318 
   0.000240573      26.6854 
   0.000240596      27.5576 
   0.000240617      28.4846 
   0.000240638      29.5314 
    0.00024066      30.7059 
   0.000240681      32.0148 
   0.000240702      33.4638 
   0.000240723      35.0568 
   0.000240744      36.7957 
   0.000240766      38.6795 
   0.000240794      41.4574 
   0.000240823      44.4749 
   0.000240866      49.3753 
   0.000240973      62.3073 
   0.000241007      66.0466 
    0.00024104      69.3912 
   0.000241065      71.5495 
    0.00024109      73.3423 
   0.000241115       74.708 
    0.00024114      75.6259 
   0.000241163      76.0513 
   0.000241178      76.1031 
   0.000241201      75.8304 
    0.00024123      74.8859 
    0.00024125      73.8494 
   0.000241271      72.4598 
     0.0002413        70.11 
   0.000241327      67.4591 
   0.000241364      63.2995 
   0.000241408      57.9684 
   0.000241477      49.1803 
   0.000241514      44.8214 
   0.000241539      41.9528 
   0.000241564      39.2696 
    0.00024159      36.7914 
   0.000241615      34.5294 
   0.000241642       32.349 
   0.000241669      30.4159 
   0.000241697      28.7186 
   0.000241724       27.241 
   0.000241751      25.9633 
   0.000241776      24.9669 
   0.000241806      23.8941 
   0.000241837      22.9957 
   0.000241868      22.2441 
   0.000241899      21.6144 
    0.00024193      21.0856 
   0.000241976      20.4443 
   0.000242023      19.9379 
   0.000242072       19.535 
   0.000242121       19.234 
    0.00024217      19.0194 
   0.000242235      18.8497 
   0.000242314      18.7969 
   0.000242405      18.8986 
   0.000242587      19.3301 
   0.000242655       19.435 
   0.000242678       19.448 
   0.000242747      19.3942 
   0.000242792      19.2643 
   0.000242834      19.0656 
   0.000242892      18.6556 
   0.000242931      18.2906 
    0.00024297      17.8515 
    0.00024302      17.1764 
    0.00024307      16.3894 
   0.000243132      15.2924 
   0.000243209      13.7596 
   0.000243335      11.1899 
   0.000243383      10.2506 
   0.000243422      9.55371 
   0.000243461      8.91969 
   0.000243496      8.41614 
   0.000243522      8.07752 
   0.000243548      7.77741 
   0.000243575      7.51685 
   0.000243592      7.36526 
   0.000243623      7.14214 
    0.00024365      6.98823 
   0.000243676      6.87662 
   0.000243701      6.80364 
   0.000243728      6.75535 
   0.000243755      6.73803 
   0.000243784      6.74953 
   0.000243827      6.81521 
   0.000243869      6.92713 
    0.00024393      7.14225 
   0.000244012      7.49149 
   0.000244164      8.18132 
   0.000244224      8.40777 
    0.00024427      8.53605 
   0.000244304      8.60151 
   0.000244342      8.63683 
   0.000244361      8.63824 
   0.000244396      8.61194 
    0.00024444      8.52507 
   0.000244484      8.38725 
   0.000244549      8.11798 
   0.000244614      7.83302 
   0.000244648      7.70604 
   0.000244688      7.61106 
   0.000244714      7.58937 
    0.00024474      7.61095 
   0.000244766      7.68469 
   0.000244786      7.77966 
   0.000244805       7.9129 
   0.000244825      8.08822 
   0.000244845      8.30932 
   0.000244864      8.56999 
   0.000244881      8.84541 
   0.000244898      9.16239 
   0.000244915      9.52275 
   0.000244932      9.92803 
   0.000244949      10.3795 
   0.000244966       10.878 
   0.000244983      11.4241 
   0.000245002      12.1036 
   0.000245024       12.938 
   0.000245046      13.8463 
   0.000245067       14.824 
   0.000245091      15.9353 
   0.000245127      17.8281 
   0.000245176      20.5061 
   0.000245242      24.0907 
   0.000245275      25.7634 
   0.000245308      27.2794 
   0.000245339      28.5353 
   0.000245362      29.3253 
   0.000245393      30.1242 
   0.000245415       30.548 
   0.000245436      30.8084 
   0.000245463      30.9554 
   0.000245467      30.9578 
   0.000245485      30.9144 
   0.000245515       30.645 
   0.000245544      30.1497 
   0.000245578      29.3473 
   0.000245614      28.2796 
   0.000245667      26.4668 
   0.000245734      24.1154 
   0.000245765      23.1247 
   0.000245796      22.2518 
   0.000245828      21.5263 
   0.000245851       21.092 
   0.000245873      20.7773 
   0.000245901      20.5048 
   0.000245925       20.389 
   0.000245935      20.3725 
   0.000245965      20.4306 
   0.000245995      20.6372 
   0.000246027      20.9802 
   0.000246058       21.426 
    0.00024617      23.3198 
   0.000246207      23.8349 
    0.00024624      24.1598 
   0.000246272      24.3139 
   0.000246282      24.3283 
   0.000246303      24.2975 
   0.000246328      24.1542 
   0.000246356      23.8488 
   0.000246379      23.4921 
    0.00024641       22.857 
   0.000246439      22.1067 
   0.000246468      21.2289 
   0.000246506      19.9533 
   0.000246555       18.069 
   0.000246642      14.6139 
   0.000246673      13.4242 
   0.000246705      12.2922 
   0.000246736      11.2329 
   0.000246759      10.4925 
   0.000246782      9.80188 
   0.000246806      9.16242 
   0.000246829      8.57466 
   0.000246852      8.03806 
   0.000246876      7.55151 
   0.000246901      7.07885 
    0.00024692       6.7522 
    0.00024694      6.45629 
   0.000246959      6.18988 
   0.000246979      5.95181 
   0.000246998      5.74111 
   0.000247018      5.55704 
   0.000247037      5.39919 
   0.000247056      5.26901 
   0.000247075      5.16584 
   0.000247094      5.08859 
   0.000247113      5.03849 
   0.000247134      5.01676 
   0.000247137      5.01673 
   0.000247151      5.02721 
    0.00024717       5.0711 
   0.000247189      5.15228 
   0.000247207      5.27195 
   0.000247221       5.3877 
   0.000247235      5.52887 
   0.000247248      5.69736 
   0.000247262      5.89507 
   0.000247275      6.12015 
   0.000247288       6.3686 
   0.000247301      6.64897 
   0.000247315      6.96295 
   0.000247328      7.31224 
   0.000247341      7.69837 
   0.000247354      8.12291 
   0.000247367      8.58706 
    0.00024738      9.09197 
   0.000247393      9.63848 
    0.00024741      10.4329 
   0.000247427      11.3031 
   0.000247445      12.2484 
   0.000247462       13.267 
    0.00024748      14.3558 
     0.0002475      15.7487 
   0.000247525      17.4784 
   0.000247557      19.9396 
   0.000247639      26.3338 
   0.000247665      28.2524 
   0.000247691      30.0273 
   0.000247717      31.5594 
    0.00024774      32.7865 
   0.000247765      33.8416 
   0.000247788      34.5912 
   0.000247812      35.0769 
   0.000247837      35.2947 
   0.000247842       35.302 
   0.000247865      35.1816 
   0.000247887      34.8218 
   0.000247904      34.4032 
   0.000247926      33.6936 
    0.00024795      32.7053 
   0.000247977      31.4173 
   0.000248006       29.833 
     0.0002481      24.2758 
   0.000248135      22.3695 
   0.000248158      21.2105 
   0.000248181       20.162 
   0.000248205      19.1922 
   0.000248223      18.5615 
   0.000248242      18.0171 
    0.00024826      17.5607 
   0.000248278      17.1929 
   0.000248295      16.9332 
   0.000248312      16.7477 
   0.000248328      16.6355 
   0.000248345      16.5957 
   0.000248362      16.6271 
   0.000248378      16.7285 
   0.000248395       16.899 
   0.000248419      17.2587 
    0.00024844      17.6942 
   0.000248462      18.2363 
   0.000248483      18.8841 
   0.000248504      19.6365 
   0.000248525      20.4923 
    0.00024855      21.6243 
   0.000248575      22.8914 
   0.000248603      24.4638 
   0.000248637      26.5702 
    0.00024867      28.7876 
   0.000248773      36.1115 
   0.000248805      38.1892 
   0.000248832      39.7714 
   0.000248854      40.9059 
   0.000248883       42.155 
    0.00024891       42.978 
   0.000248936      43.4327 
   0.000248959      43.5447 
   0.000248985      43.3355 
   0.000249004      42.9655 
   0.000249026      42.2688 
   0.000249046      41.4711 
   0.000249066      40.4255 
   0.000249091       38.895 
   0.000249116      37.1728 
   0.000249144      34.9569 
   0.000249177       32.176 
   0.000249262      24.5774 
   0.000249294      21.8597 
   0.000249315      20.1388 
   0.000249338      18.3575 
   0.000249357      16.9951 
   0.000249376      15.7191 
   0.000249395      14.5326 
   0.000249414      13.4371 
   0.000249427      12.7573 
   0.000249446      11.7669 
   0.000249461      11.0871 
   0.000249476      10.4594 
   0.000249491      9.88154 
   0.000249506      9.35109 
   0.000249521      8.85302 
   0.000249537      8.39905 
   0.000249552      7.98597 
   0.000249567       7.6106 
   0.000249582       7.2697 
   0.000249598      6.96018 
   0.000249621      6.54806 
    0.00024964      6.23657 
   0.000249665      5.90102 
   0.000249689      5.60794 
   0.000249713      5.34926 
   0.000249741      5.08414 
   0.000249772      4.82153 
    0.00024981       4.5416 
   0.000249843      4.31941 
   0.000249886      4.06531 
   0.000249928       3.8482 
   0.000249964       3.6878 
   0.000249995      3.56613 
   0.000250033       3.4466 
   0.000250066      3.36605 
   0.000250099      3.30775 
   0.000250132      3.27123 
   0.000250165      3.25553 
   0.000250176      3.25469 
   0.000250206      3.26336 
   0.000250246      3.29661 
   0.000250285      3.35199 
   0.000250325      3.42678 
   0.000250364       3.5187 
   0.000250404      3.62613 
   0.000250463      3.81474 
   0.000250517      4.01727 
   0.000250562      4.20663 
   0.000250606      4.42111 
   0.000250651      4.66589 
   0.000250695      4.94776 
   0.000250725       5.1604 
   0.000250754      5.38983 
   0.000250782      5.63723 
    0.00025081      5.91152 
   0.000250838      6.21607 
   0.000250862      6.50468 
   0.000250892      6.90567 
   0.000250922      7.35429 
   0.000250953       7.8665 
   0.000250985      8.44382 
   0.000251016      9.08467 
   0.000251047      9.79148 
   0.000251079      10.5648 
   0.000251109      11.3879 
   0.000251139      12.2374 
   0.000251178      13.4444 
   0.000251238      15.3677 
   0.000251314      17.8811 
   0.000251356      19.1926 
   0.000251398      20.3572 
   0.000251426      21.0292 
   0.000251454      21.6041 
   0.000251482      22.0697 
   0.000251508      22.3964 
   0.000251534      22.6148 
   0.000251565      22.7306 
   0.000251596      22.6862 
   0.000251628      22.4861 
   0.000251658      22.1651 
   0.000251687      21.7309 
   0.000251732      20.9071 
   0.000251785      19.7405 
   0.000251881      17.5163 
    0.00025192      16.7039 
   0.000251958       15.988 
   0.000251987      15.5302 
   0.000252016      15.1499 
   0.000252045      14.8541 
   0.000252072      14.6591 
   0.000252097      14.5492 
   0.000252122      14.5166 
   0.000252148      14.5606 
   0.000252173      14.6832 
   0.000252198      14.8863 
   0.000252223      15.1718 
   0.000252247      15.5116 
    0.00025227      15.9255 
   0.000252293       16.415 
   0.000252317      16.9816 
    0.00025234      17.6265 
   0.000252365      18.4033 
   0.000252391      19.3005 
   0.000252417      20.2936 
   0.000252451      21.7635 
   0.000252485      23.3905 
    0.00025252      25.1581 
   0.000252571      28.0186 
   0.000252685       34.612 
   0.000252731      37.1178 
    0.00025277      38.9826 
   0.000252804      40.4301 
   0.000252839      41.6214 
   0.000252872      42.4938 
   0.000252899      43.0137 
   0.000252931       43.419 
   0.000252964       43.605 
    0.00025298      43.6217 
   0.000253024      43.4582 
   0.000253109      42.6546 
   0.000253181      42.0197 
   0.000253231      41.8461 
   0.000253281      41.9917 
   0.000253331      42.4618 
   0.000253381      43.1973 
   0.000253497      45.2382 
   0.000253544      45.8603 
    0.00025358      46.1495 
   0.000253606       46.222 
   0.000253645      46.0859 
    0.00025368       45.692 
   0.000253717      44.9685 
   0.000253756       43.901 
   0.000253793      42.6014 
   0.000253833      40.8593 
   0.000253876      38.7424 
   0.000253918      36.4128 
   0.000253978        32.86 
   0.000254091      25.9885 
   0.000254141      23.1263 
   0.000254174      21.3218 
   0.000254207      19.6339 
   0.000254239      18.0679 
    0.00025427      16.6732 
   0.000254299      15.4377 
   0.000254329      14.2925 
   0.000254358      13.2361 
    0.00025439      12.1965 
   0.000254414      11.4742 
   0.000254438      10.8042 
   0.000254467      10.0479 
   0.000254496      9.36247 
   0.000254526       8.7434 
    0.00025455      8.27931 
   0.000254579      7.78159 
   0.000254608      7.33505 
   0.000254631      7.00922 
   0.000254658      6.66359 
   0.000254685      6.35538 
   0.000254712      6.08207 
    0.00025474      5.84135 
   0.000254767      5.63118 
   0.000254794      5.44975 
   0.000254821      5.29549 
   0.000254851      5.15498 
   0.000254884      5.03585 
   0.000254917       4.9522 
    0.00025495      4.90394 
   0.000254981      4.89163 
   0.000255008      4.90865 
   0.000255036      4.95481 
   0.000255064      5.03315 
   0.000255091      5.14777 
   0.000255112      5.26062 
   0.000255133      5.39939 
   0.000255153      5.56713 
   0.000255174      5.76721 
   0.000255197      6.02524 
   0.000255214      6.25645 
   0.000255231       6.5187 
   0.000255249      6.81476 
   0.000255266      7.13911 
   0.000255282      7.49186 
   0.000255298      7.88306 
   0.000255315      8.31528 
    0.00025533      8.74146 
    0.00025535      9.36766 
   0.000255369      10.0638 
   0.000255391       10.901 
   0.000255413      11.8659 
   0.000255435      12.9314 
   0.000255457      14.0656 
   0.000255479      15.2971 
     0.0002555      16.5855 
    0.00025552       17.912 
   0.000255548      19.8368 
    0.00025558      22.2784 
   0.000255614      24.9334 
    0.00025573      34.6319 
   0.000255765      37.3474 
     0.0002558      39.8174 
   0.000255826      41.4544 
   0.000255853      42.8669 
   0.000255879       44.023 
   0.000255905      44.8953 
    0.00025593       45.441 
   0.000255955      45.6995 
   0.000255965      45.7207 
   0.000255984      45.6206 
   0.000256014      45.1342 
   0.000256043      44.2549 
   0.000256065      43.3058 
   0.000256092      41.9542 
   0.000256118      40.3506 
   0.000256144      38.5285 
   0.000256177        36.02 
   0.000256215       32.765 
   0.000256312       24.244 
    0.00025634      21.8757 
    0.00025637      19.3905 
   0.000256397      17.3373 
   0.000256421      15.6164 
   0.000256438      14.4664 
   0.000256456      13.3811 
   0.000256472      12.3884 
   0.000256492        11.31 
   0.000256509      10.4082 
   0.000256527      9.57561 
   0.000256545      8.81074 
   0.000256562      8.11154 
   0.000256579       7.5073 
   0.000256596      6.95725 
   0.000256611      6.48502 
   0.000256625      6.10451 
   0.000256639       5.7561 
   0.000256653      5.43806 
   0.000256667      5.14859 
   0.000256681      4.88599 
   0.000256695      4.64846 
   0.000256709      4.43437 
   0.000256723      4.24207 
   0.000256736      4.07001 
   0.000256755      3.86953 
   0.000256769      3.73702 
   0.000256783      3.62065 
   0.000256804      3.47365 
   0.000256826      3.35645 
   0.000256847      3.26579 
   0.000256868      3.19894 
   0.000256888      3.15516 
   0.000256909      3.12943 
   0.000256929      3.12038 
   0.000256949      3.12694 
   0.000256969      3.14822 
    0.00025699      3.18344 
    0.00025701      3.23196 
    0.00025703      3.29313 
   0.000257054      3.38159 
   0.000257078      3.48585 
   0.000257115      3.66856 
   0.000257158      3.92055 
    0.00025726      4.57036 
   0.000257303      4.81453 
   0.000257335      4.96747 
   0.000257363       5.0718 
   0.000257389      5.14009 
   0.000257415      5.17647 
   0.000257427      5.18233 
    0.00025745      5.17197 
   0.000257479      5.11928 
   0.000257503      5.03825 
   0.000257526      4.93891 
   0.000257547      4.82282 
   0.000257576      4.63222 
   0.000257603      4.42146 
    0.00025763      4.18811 
   0.000257674      3.78426 
   0.000257735      3.21486 
   0.000257762      2.96851 
