#ZVView-data-copy:  12-Mar-2026 01:26:21
#=======================================
#
#name:   JEFF-4.0: U-235(N,F)
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  82122
#data...
#            X            Y
#          MeV        barns
    6.05367e-5        19.89 
    6.05436e-5      19.7889 
    6.05505e-5      19.7347 
    6.05616e-5      19.7443 
    6.05699e-5      19.8282 
    6.05782e-5      19.9764 
    6.05865e-5      20.1873 
    6.05948e-5      20.4589 
    6.06031e-5      20.7888 
    6.06114e-5      21.1745 
    6.06197e-5      21.6127 
     6.0628e-5      22.0994 
    6.06433e-5      23.1073 
    6.06585e-5      24.2385 
    6.06737e-5      25.4618 
     6.0689e-5      26.7415 
    6.07284e-5       30.041 
    6.07496e-5      31.6224 
    6.07602e-5      32.3229 
    6.07707e-5      32.9498 
    6.07813e-5      33.4951 
    6.07919e-5      33.9525 
    6.08025e-5      34.3179 
     6.0813e-5      34.5893 
    6.08197e-5      34.7127 
    6.08231e-5      34.7604 
    6.08323e-5      34.8453 
    6.08415e-5       34.864 
    6.08599e-5      34.7207 
    6.08782e-5       34.374 
    6.08966e-5      33.8782 
      6.091e-5      33.4576 
    6.09115e-5      33.4085 
    6.09166e-5       33.241 
    6.09216e-5      33.0714 
    6.09317e-5      32.7298 
    6.09519e-5      32.0638 
    6.09807e-5      31.2209 
    6.10032e-5      30.6786 
    6.10257e-5      30.2189 
    6.10345e-5      30.0519 
    6.10477e-5      29.8028 
    6.10608e-5      29.5431 
     6.1074e-5      29.2589 
    6.10872e-5      28.9374 
    6.10959e-5      28.6968 
    6.11093e-5      28.2821 
    6.11227e-5      27.8049 
    6.11361e-5      27.2615 
    6.11495e-5      26.6533 
      6.116e-5      26.1306 
    6.11745e-5      25.3565 
     6.1189e-5      24.5306 
     6.1218e-5      22.7837 
    6.12326e-5      21.8969 
    6.12471e-5      21.0241 
    6.12616e-5      20.1806 
    6.12761e-5      19.3803 
    6.12889e-5      18.7158 
    6.13018e-5      18.0985 
    6.13146e-5      17.5323 
    6.13274e-5      17.0191 
    6.13403e-5      16.5593 
    6.13467e-5      16.3493 
    6.13531e-5      16.1522 
    6.13595e-5      15.9677 
     6.1366e-5      15.7956 
    6.13724e-5      15.6353 
    6.13788e-5      15.4868 
    6.13888e-5      15.2769 
    6.13988e-5      15.0919 
    6.14087e-5      14.9293 
    6.14187e-5      14.7875 
    6.14287e-5       14.664 
    6.14387e-5      14.5571 
    6.14487e-5      14.4646 
    6.14587e-5      14.3846 
    6.14687e-5      14.3152 
    6.14786e-5      14.2548 
    6.14886e-5      14.2017 
    6.14986e-5      14.1546 
    6.15086e-5      14.1121 
    6.15186e-5      14.0731 
    6.15285e-5      14.0363 
    6.15385e-5      14.0009 
    6.15545e-5      13.9449 
    6.15705e-5      13.8872 
    6.15864e-5      13.8256 
    6.16024e-5      13.7582 
    6.16184e-5      13.6836 
    6.16344e-5      13.6011 
    6.16503e-5      13.5101 
    6.16663e-5      13.4106 
    6.16983e-5      13.1867 
    6.17302e-5      12.9347 
    6.17621e-5      12.6635 
    6.17941e-5      12.3847 
    6.18552e-5      11.8768 
    6.18858e-5      11.6568 
    6.19164e-5      11.4701 
     6.1947e-5      11.3215 
    6.19776e-5      11.2134 
    6.20081e-5      11.1466 
    6.20387e-5      11.1211 
    6.20558e-5      11.1247 
    6.20728e-5      11.1411 
    6.20898e-5      11.1704 
    6.21069e-5      11.2127 
    6.21303e-5      11.2924 
    6.21538e-5      11.3975 
    6.21655e-5      11.4595 
    6.21772e-5      11.5277 
     6.2189e-5       11.602 
    6.22007e-5      11.6822 
    6.22124e-5      11.7678 
    6.22241e-5      11.8583 
    6.22358e-5      11.9531 
    6.22476e-5      12.0513 
    6.22593e-5      12.1518 
     6.2271e-5      12.2533 
    6.22827e-5      12.3544 
    6.22944e-5      12.4532 
    6.23062e-5       12.548 
    6.23179e-5      12.6364 
    6.23413e-5       12.785 
    6.23648e-5      12.8793 
    6.23882e-5      12.8996 
    6.24086e-5      12.8436 
     6.2429e-5      12.7106 
    6.24493e-5      12.4964 
    6.24595e-5      12.3589 
    6.24697e-5      12.2021 
    6.24833e-5       11.964 
    6.24969e-5      11.6964 
    6.25105e-5      11.4039 
    6.25241e-5      11.0919 
    6.25368e-5      10.7895 
    6.25494e-5      10.4807 
    6.25621e-5       10.171 
    6.25747e-5      9.86613 
    6.25923e-5      9.46125 
    6.26136e-5      9.01276 
    6.26221e-5       8.8511 
    6.26266e-5      8.77089 
     6.2631e-5      8.69402 
      6.264e-5      8.55092 
    6.26523e-5        8.378 
    6.26645e-5      8.23421 
    6.26768e-5      8.12044 
    6.26891e-5      8.03699 
    6.27014e-5      7.98344 
    6.27137e-5      7.95911 
     6.2726e-5      7.96281 
    6.27383e-5      7.99307 
    6.27573e-5      8.08819 
    6.27762e-5      8.23589 
    6.27857e-5       8.3274 
    6.27952e-5       8.4294 
    6.28142e-5      8.66192 
    6.28332e-5      8.92777 
    6.28522e-5      9.22161 
    6.28712e-5      9.53959 
    6.28901e-5      9.87814 
    6.29074e-5      10.2017 
    6.29246e-5      10.5388 
    6.29419e-5      10.8887 
    6.29591e-5      11.2506 
    6.29763e-5      11.6242 
    6.29936e-5       12.009 
    6.30281e-5      12.8121 
    6.30626e-5      13.6594 
     6.3097e-5      14.5506 
    6.31315e-5      15.4863 
     6.3166e-5       16.467 
    6.31857e-5      17.0487 
    6.32055e-5       17.645 
    6.32252e-5      18.2562 
    6.32449e-5      18.8822 
    6.32646e-5      19.5227 
    6.32843e-5      20.1766 
    6.33041e-5       20.843 
    6.33238e-5      21.5202 
    6.33456e-5       22.279 
    6.33674e-5      23.0438 
    6.33892e-5      23.8085 
     6.3411e-5       24.565 
    6.34546e-5      26.0138 
    6.34764e-5      26.6809 
    6.34982e-5      27.2901 
    6.35294e-5      28.0311 
    6.35606e-5      28.5781 
    6.35762e-5      28.7671 
    6.35918e-5      28.8946 
    6.36074e-5      28.9581 
     6.3623e-5      28.9562 
    6.36405e-5      28.8762 
    6.36579e-5      28.7154 
    6.36841e-5        28.33 
    6.37102e-5      27.7884 
    6.37364e-5      27.1141 
    6.37626e-5      26.3357 
    6.37837e-5      25.6525 
    6.37942e-5      25.2973 
    6.38048e-5      24.9355 
    6.38153e-5      24.5693 
    6.38298e-5      24.0608 
    6.38371e-5      23.8057 
    6.38443e-5      23.5507 
    6.38516e-5      23.2963 
    6.38588e-5       23.043 
    6.38661e-5      22.7912 
    6.38733e-5      22.5417 
    6.38806e-5      22.2944 
    6.38878e-5      22.0501 
    6.38951e-5      21.8091 
    6.39023e-5      21.5723 
    6.39096e-5      21.3395 
    6.39168e-5      21.1115 
    6.39241e-5      20.8888 
    6.39313e-5      20.6723 
    6.39382e-5      20.4711 
    6.39451e-5      20.2763 
    6.39521e-5      20.0881 
     6.3959e-5      19.9071 
    6.39659e-5      19.7338 
    6.39728e-5      19.5687 
    6.39797e-5      19.4124 
    6.39867e-5      19.2654 
    6.39936e-5      19.1281 
    6.40005e-5      19.0012 
    6.40074e-5      18.8852 
    6.40143e-5      18.7805 
    6.40213e-5      18.6877 
    6.40282e-5      18.6072 
    6.40351e-5      18.5395 
     6.4042e-5      18.4848 
    6.40493e-5       18.442 
    6.40565e-5      18.4141 
    6.40638e-5      18.4014 
     6.4071e-5      18.4039 
    6.40783e-5      18.4216 
    6.40855e-5      18.4543 
    6.40928e-5      18.5016 
       6.41e-5      18.5628 
    6.41093e-5      18.6612 
    6.41186e-5      18.7798 
     6.4128e-5       18.916 
    6.41373e-5      19.0671 
    6.41473e-5      19.2415 
    6.41572e-5      19.4239 
    6.41772e-5      19.7909 
    6.41919e-5      20.0385 
    6.42065e-5      20.2451 
    6.42212e-5      20.3903 
    6.42285e-5      20.4336 
    6.42358e-5      20.4544 
    6.42478e-5      20.4348 
    6.42551e-5      20.3872 
    6.42624e-5      20.3109 
    6.42704e-5      20.1937 
    6.42784e-5      20.0399 
    6.42864e-5       19.849 
    6.42944e-5       19.621 
     6.4296e-5       19.571 
    6.42996e-5      19.4531 
    6.43032e-5       19.328 
    6.43104e-5      19.0562 
    6.43187e-5       18.709 
     6.4327e-5      18.3272 
    6.43344e-5      17.9598 
    6.43418e-5      17.5688 
    6.43492e-5      17.1568 
    6.43565e-5      16.7261 
    6.43639e-5      16.2794 
    6.43713e-5      15.8202 
    6.43861e-5      14.8725 
    6.44009e-5      13.9051 
    6.44156e-5      12.9402 
    6.44358e-5      11.6638 
    6.44459e-5      11.0546 
    6.44559e-5      10.4702 
    6.44633e-5       10.059 
    6.44707e-5       9.6639 
    6.44781e-5      9.28574 
    6.44855e-5      8.92555 
    6.44929e-5      8.58273 
    6.45003e-5      8.25836 
    6.45076e-5      7.95157 
     6.4515e-5        7.663 
    6.45231e-5      7.36781 
    6.45311e-5      7.09288 
    6.45392e-5       6.8375 
    6.45432e-5      6.71687 
    6.45473e-5       6.6008 
    6.45513e-5      6.48916 
    6.45553e-5      6.38184 
    6.45593e-5      6.27869 
    6.45634e-5       6.1796 
    6.45674e-5      6.08442 
    6.45714e-5      5.99303 
    6.45755e-5      5.90528 
    6.45795e-5      5.82125 
    6.45832e-5      5.74688 
    6.45869e-5      5.67544 
    6.45906e-5      5.60644 
    6.45943e-5      5.54015 
     6.4598e-5      5.47612 
    6.46017e-5      5.41458 
    6.46054e-5      5.35512 
     6.4609e-5      5.29795 
    6.46127e-5      5.24268 
    6.46164e-5      5.18951 
    6.46201e-5      5.13806 
    6.46238e-5      5.08854 
    6.46275e-5      5.04058 
    6.46312e-5      4.99438 
    6.46349e-5      4.94971 
    6.46386e-5      4.90651 
    6.46423e-5      4.86459 
     6.4646e-5      4.82411 
    6.46497e-5      4.78479 
    6.46534e-5      4.74677 
    6.46571e-5      4.70978 
    6.46608e-5      4.67398 
    6.46682e-5      4.60539 
    6.46755e-5       4.5404 
    6.46829e-5      4.47873 
    6.46903e-5      4.42005 
    6.46977e-5      4.36413 
    6.47021e-5      4.33217 
    6.47064e-5      4.30109 
    6.47152e-5      4.24104 
    6.47239e-5      4.18365 
    6.47326e-5      4.12863 
    6.47413e-5      4.07574 
    6.47501e-5      4.02477 
    6.47588e-5      3.97553 
    6.47675e-5      3.92786 
    6.47763e-5      3.88165 
     6.4785e-5      3.83678 
    6.47937e-5      3.79314 
    6.48025e-5      3.75067 
    6.48112e-5       3.7093 
    6.48199e-5      3.66895 
    6.48287e-5       3.6296 
    6.48374e-5      3.59118 
    6.48514e-5      3.53143 
    6.48654e-5      3.47386 
    6.48794e-5      3.41836 
    6.48934e-5      3.36488 
    6.49074e-5      3.31325 
    6.49214e-5      3.26348 
    6.49354e-5      3.21544 
    6.49493e-5      3.16914 
    6.49634e-5      3.12447 
    6.49774e-5      3.08141 
    6.49913e-5      3.03993 
    6.50053e-5      3.00002 
    6.50333e-5      2.92469 
    6.50613e-5      2.85524 
     6.5083e-5      2.80544 
    6.51047e-5      2.75909 
    6.51263e-5      2.71624 
     6.5148e-5      2.67695 
    6.51704e-5      2.64021 
    6.51928e-5      2.60774 
    6.52152e-5      2.57991 
    6.52376e-5      2.55732 
    6.52489e-5      2.54827 
    6.52601e-5      2.54089 
    6.52713e-5      2.53537 
    6.52825e-5      2.53193 
    6.52937e-5      2.53083 
    6.53049e-5      2.53238 
    6.53161e-5      2.53697 
    6.53273e-5      2.54503 
    6.53408e-5      2.56019 
    6.53476e-5      2.57032 
    6.53544e-5      2.58234 
    6.53628e-5      2.60036 
    6.53713e-5      2.62204 
    6.53797e-5      2.64781 
    6.53882e-5      2.67812 
    6.53966e-5      2.71358 
    6.54051e-5      2.75473 
    6.54136e-5      2.80221 
     6.5422e-5      2.85664 
    6.54305e-5      2.91888 
    6.54389e-5      2.98966 
    6.54474e-5      3.06982 
    6.54558e-5      3.16009 
    6.54643e-5      3.26159 
    6.54728e-5      3.37499 
    6.54812e-5      3.50148 
    6.54897e-5      3.64166 
     6.5499e-5      3.81317 
    6.55083e-5      4.00343 
    6.55176e-5      4.21385 
    6.55269e-5      4.44482 
    6.55362e-5      4.69752 
    6.55455e-5      4.97185 
    6.55548e-5      5.26823 
    6.55641e-5      5.58654 
    6.55717e-5      5.86335 
    6.55793e-5       6.1537 
    6.55869e-5       6.4573 
    6.55945e-5      6.77332 
    6.56098e-5      7.43826 
     6.5625e-5      8.13785 
    6.56436e-5      9.01992 
    6.56622e-5      9.90167 
    6.56808e-5      10.7486 
    6.56901e-5      11.1469 
    6.56994e-5      11.5224 
    6.57079e-5      11.8401 
    6.57163e-5      12.1316 
    6.57257e-5      12.4199 
     6.5735e-5      12.6693 
    6.57443e-5      12.8765 
    6.57537e-5      13.0391 
    6.57608e-5      13.1313 
    6.57678e-5      13.1963 
    6.57707e-5      13.2146 
    6.57799e-5      13.2433 
    6.57891e-5      13.2255 
    6.57983e-5      13.1621 
    6.58075e-5      13.0545 
    6.58152e-5      12.9309 
    6.58288e-5      12.6481 
    6.58424e-5      12.2897 
     6.5856e-5      11.8683 
    6.58695e-5      11.3983 
    6.58942e-5      10.4656 
    6.59189e-5      9.50633 
    6.59325e-5      8.99607 
    6.59461e-5      8.51235 
    6.59597e-5      8.06431 
    6.59665e-5      7.85602 
    6.59732e-5      7.65955 
      6.598e-5      7.47495 
    6.59868e-5      7.30307 
    6.59936e-5      7.14435 
    6.60004e-5      6.99916 
    6.60072e-5      6.86778 
     6.6014e-5      6.75042 
    6.60208e-5      6.64722 
    6.60275e-5      6.55839 
    6.60337e-5      6.48984 
    6.60399e-5      6.43321 
    6.60461e-5      6.38838 
    6.60522e-5       6.3553 
    6.60584e-5      6.33391 
    6.60646e-5      6.32421 
    6.60708e-5       6.3261 
    6.60769e-5       6.3395 
    6.60826e-5      6.36178 
    6.60882e-5      6.39352 
    6.60938e-5      6.43468 
    6.60995e-5      6.48523 
    6.61051e-5      6.54522 
    6.61107e-5      6.61439 
    6.61164e-5      6.69279 
     6.6122e-5      6.78036 
    6.61276e-5      6.87723 
    6.61333e-5      6.98298 
    6.61389e-5      7.09771 
    6.61445e-5      7.22133 
    6.61501e-5      7.35375 
    6.61558e-5      7.49484 
    6.61614e-5      7.64447 
     6.6167e-5      7.80249 
    6.61755e-5      8.05529 
     6.6184e-5      8.32582 
    6.61924e-5      8.61316 
    6.62009e-5      8.91579 
    6.62093e-5      9.23306 
    6.62178e-5        9.563 
    6.62262e-5      9.90374 
    6.62347e-5      10.2527 
    6.62567e-5      11.1851 
    6.62787e-5      12.1083 
    6.62982e-5      12.8691 
    6.63079e-5      13.2155 
    6.63177e-5      13.5315 
    6.63307e-5      13.8978 
    6.63437e-5      14.1883 
    6.63458e-5      14.2287 
    6.63525e-5      14.3378 
    6.63592e-5      14.4223 
    6.63659e-5      14.4814 
    6.63726e-5       14.514 
    6.63792e-5      14.5196 
    6.63859e-5      14.4983 
    6.63925e-5      14.4496 
    6.63991e-5      14.3738 
    6.64011e-5      14.3463 
    6.64083e-5      14.2249 
    6.64155e-5      14.0725 
    6.64226e-5      13.8899 
    6.64298e-5      13.6782 
    6.64373e-5      13.4296 
     6.6445e-5      13.1425 
    6.64527e-5       12.828 
    6.64604e-5      12.4878 
    6.64681e-5      12.1255 
    6.64761e-5      11.7262 
    6.64842e-5       11.309 
    6.65002e-5      10.4348 
    6.65163e-5      9.52952 
    6.65324e-5      8.62094 
    6.65455e-5      7.89138 
    6.65587e-5      7.18662 
    6.65718e-5      6.51609 
     6.6585e-5      5.88716 
     6.6593e-5      5.52547 
    6.66011e-5      5.18221 
    6.66091e-5      4.85794 
    6.66171e-5      4.55335 
    6.66252e-5      4.26779 
    6.66332e-5      4.00186 
    6.66412e-5       3.7546 
    6.66493e-5      3.52618 
    6.66562e-5      3.34323 
    6.66631e-5      3.17322 
    6.66701e-5      3.01565 
     6.6677e-5         2.87 
     6.6684e-5      2.73568 
    6.66909e-5      2.61212 
    6.66979e-5       2.4987 
    6.67048e-5      2.39483 
    6.67117e-5       2.2999 
    6.67187e-5      2.21332 
    6.67256e-5      2.13451 
    6.67326e-5       2.0629 
    6.67395e-5      1.99796 
    6.67464e-5      1.93918 
    6.67534e-5      1.88606 
    6.67603e-5      1.83816 
    6.67683e-5      1.78862 
    6.67764e-5       1.7449 
    6.67844e-5      1.70643 
    6.67925e-5      1.67276 
    6.68005e-5      1.64336 
    6.68085e-5      1.61791 
    6.68166e-5      1.59602 
    6.68246e-5      1.57744 
    6.68326e-5      1.56189 
    6.68407e-5      1.54918 
    6.68487e-5      1.53917 
    6.68568e-5      1.53174 
    6.68648e-5      1.52679 
    6.68728e-5      1.52429 
    6.68809e-5       1.5242 
    6.68889e-5      1.52654 
    6.68947e-5      1.52979 
    6.69006e-5      1.53436 
    6.69064e-5       1.5403 
    6.69123e-5      1.54761 
    6.69181e-5      1.55636 
     6.6924e-5      1.56657 
    6.69298e-5       1.5783 
    6.69357e-5      1.59157 
    6.69415e-5      1.60647 
    6.69473e-5        1.623 
    6.69532e-5      1.64127 
     6.6959e-5      1.66127 
    6.69649e-5       1.6831 
    6.69707e-5      1.70674 
    6.69766e-5       1.7323 
    6.69824e-5      1.75975 
    6.69883e-5      1.78919 
    6.69941e-5      1.82056 
    6.69999e-5      1.85396 
    6.70058e-5       1.8893 
    6.70175e-5      1.96596 
    6.70292e-5      2.05028 
    6.70423e-5        2.154 
    6.70555e-5      2.26597 
    6.70686e-5      2.38492 
    6.70818e-5      2.50908 
    6.71051e-5      2.73572 
    6.71212e-5      2.88963 
    6.71373e-5      3.03558 
    6.71461e-5       3.1099 
    6.71548e-5       3.1792 
    6.71665e-5      3.26251 
    6.71746e-5       3.3128 
    6.71826e-5      3.35667 
    6.71913e-5      3.39666 
    6.72001e-5      3.42794 
    6.72119e-5      3.45563 
    6.72237e-5      3.46592 
    6.72255e-5      3.46594 
     6.7231e-5      3.46346 
    6.72365e-5      3.45722 
    6.72474e-5       3.4336 
    6.72566e-5      3.40223 
    6.72659e-5      3.36101 
     6.7275e-5      3.31153 
     6.7284e-5      3.25384 
    6.72939e-5      3.18246 
    6.73038e-5      3.10352 
    6.73129e-5       3.0254 
     6.7322e-5        2.943 
    6.73402e-5      2.76912 
    6.73631e-5      2.54292 
    6.73861e-5      2.32262 
    6.73958e-5      2.23343 
    6.74105e-5      2.10693 
    6.74179e-5      2.04756 
    6.74252e-5      1.99097 
    6.74326e-5      1.93728 
    6.74399e-5      1.88657 
    6.74472e-5      1.83889 
    6.74546e-5      1.79426 
    6.74644e-5      1.73944 
    6.74705e-5      1.70786 
    6.74766e-5       1.6783 
    6.74827e-5      1.65072 
    6.74888e-5       1.6251 
     6.7495e-5      1.60128 
    6.75011e-5      1.57929 
    6.75072e-5      1.55896 
    6.75133e-5       1.5403 
    6.75207e-5      1.51975 
    6.75281e-5      1.50135 
    6.75355e-5      1.48491 
    6.75429e-5      1.47031 
    6.75503e-5      1.45738 
    6.75577e-5      1.44601 
    6.75651e-5      1.43607 
    6.75725e-5      1.42741 
    6.75799e-5      1.41991 
    6.75872e-5      1.41348 
    6.75946e-5      1.40799 
     6.7602e-5      1.40337 
    6.76094e-5      1.39951 
    6.76168e-5      1.39634 
    6.76316e-5      1.39176 
    6.76464e-5      1.38911 
    6.76612e-5      1.38798 
     6.7676e-5      1.38806 
    6.76908e-5       1.3891 
    6.77055e-5      1.39092 
    6.77203e-5      1.39338 
    6.77499e-5      1.39991 
     6.7768e-5       1.4048 
     6.7786e-5      1.41034 
    6.78222e-5      1.42335 
    6.78583e-5      1.43914 
    6.78945e-5      1.45824 
    6.79126e-5      1.46932 
    6.79306e-5      1.48163 
    6.79487e-5      1.49542 
    6.79668e-5      1.51098 
    6.79848e-5      1.52874 
    6.80029e-5      1.54919 
     6.8021e-5      1.57299 
      6.803e-5       1.5864 
     6.8039e-5      1.60095 
    6.80497e-5      1.61983 
    6.80604e-5      1.64074 
    6.80711e-5      1.66394 
    6.80818e-5      1.68969 
    6.80924e-5       1.7183 
    6.81031e-5      1.75008 
    6.81138e-5      1.78535 
    6.81245e-5      1.82443 
    6.81352e-5      1.86767 
    6.81458e-5      1.91538 
    6.81565e-5      1.96789 
    6.81672e-5      2.02547 
    6.81779e-5      2.08838 
    6.81886e-5      2.15685 
    6.81992e-5      2.23105 
    6.82099e-5      2.31108 
    6.82198e-5       2.3902 
    6.82296e-5      2.47424 
    6.82395e-5       2.5633 
    6.82493e-5      2.65708 
    6.82658e-5      2.82381 
    6.82822e-5      3.00216 
    6.83003e-5      3.21007 
    6.83184e-5      3.42758 
    6.83496e-5      3.81707 
    6.83754e-5      4.14194 
    6.83922e-5      4.34754 
    6.83943e-5      4.37284 
    6.84016e-5      4.45982 
    6.84089e-5       4.5448 
    6.84235e-5      4.70795 
    6.84455e-5      4.93143 
    6.84536e-5      5.00437 
    6.84656e-5      5.10405 
    6.84776e-5      5.19032 
    6.84886e-5      5.25647 
    6.84996e-5      5.30897 
    6.85106e-5      5.34674 
    6.85217e-5      5.36881 
    6.85337e-5      5.37407 
    6.85456e-5      5.35907 
    6.85576e-5      5.32345 
    6.85734e-5      5.24472 
    6.85893e-5      5.13117 
    6.85972e-5      5.06206 
     6.8613e-5      4.90129 
    6.86288e-5      4.71464 
    6.86399e-5      4.57178 
    6.86509e-5      4.42129 
    6.86678e-5      4.18309 
    6.86884e-5      3.88918 
    6.87089e-5      3.60842 
    6.87202e-5      3.46684 
    6.87314e-5      3.33693 
    6.87426e-5      3.22094 
    6.87539e-5      3.12143 
    6.87604e-5      3.07178 
     6.8767e-5      3.02888 
    6.87735e-5      2.99314 
      6.878e-5      2.96494 
    6.87866e-5      2.94468 
    6.87932e-5      2.93274 
    6.87997e-5       2.9295 
    6.88063e-5      2.93534 
    6.88119e-5      2.94787 
    6.88175e-5      2.96757 
    6.88231e-5      2.99476 
    6.88287e-5       3.0296 
    6.88343e-5      3.07247 
    6.88399e-5      3.12349 
    6.88455e-5      3.18302 
    6.88512e-5      3.25133 
    6.88568e-5      3.32889 
    6.88624e-5      3.41574 
     6.8868e-5      3.51232 
    6.88736e-5      3.61898 
    6.88792e-5      3.73629 
    6.88848e-5       3.8642 
    6.88904e-5      4.00329 
    6.88961e-5      4.15393 
    6.89012e-5      4.30274 
    6.89064e-5      4.46194 
    6.89115e-5      4.63184 
    6.89166e-5       4.8124 
    6.89218e-5      5.00464 
    6.89269e-5      5.20815 
    6.89321e-5      5.42402 
    6.89372e-5      5.65173 
    6.89424e-5      5.89246 
    6.89475e-5      6.14559 
    6.89527e-5      6.41238 
    6.89578e-5      6.69205 
    6.89681e-5      7.29317 
    6.89784e-5      7.95066 
    6.89873e-5      8.56509 
    6.89962e-5      9.22306 
    6.90051e-5      9.92471 
    6.90139e-5      10.6689 
    6.90228e-5      11.4566 
    6.90317e-5      12.2857 
    6.90406e-5      13.1544 
    6.90495e-5      14.0595 
    6.90598e-5      15.1521 
    6.90701e-5      16.2841 
    6.90907e-5       18.642 
    6.91164e-5      21.6815 
    6.91293e-5      23.1932 
    6.91422e-5      24.6696 
     6.9148e-5      25.3188 
     6.9164e-5       27.029 
      6.918e-5      28.5927 
    6.91879e-5      29.3085 
    6.91959e-5      29.9727 
    6.92039e-5      30.5822 
    6.92119e-5      31.1332 
    6.92206e-5      31.6643 
    6.92293e-5      32.1183 
     6.9241e-5       32.601 
    6.92501e-5      32.8785 
    6.92592e-5      33.0664 
    6.92683e-5      33.1652 
    6.92775e-5      33.1763 
    6.92866e-5      33.1021 
    6.92957e-5      32.9458 
    6.93048e-5      32.7117 
    6.93139e-5      32.4045 
    6.93288e-5      31.7631 
     6.9339e-5      31.2318 
    6.93492e-5      30.6384 
    6.93696e-5      29.3024 
      6.939e-5      27.8316 
    6.94104e-5      26.2984 
    6.94308e-5      24.7668 
     6.9441e-5      24.0184 
    6.94512e-5      23.2889 
    6.94614e-5      22.5827 
    6.94716e-5      21.9035 
    6.94818e-5       21.254 
     6.9492e-5      20.6363 
    6.95031e-5      20.0003 
    6.95143e-5      19.4049 
    6.95254e-5      18.8503 
    6.95365e-5      18.3368 
     6.9548e-5      17.8486 
    6.95594e-5      17.4016 
    6.95709e-5       16.994 
    6.95824e-5      16.6238 
    6.95938e-5      16.2895 
    6.96053e-5       15.989 
    6.96167e-5      15.7209 
    6.96282e-5      15.4835 
    6.96435e-5      15.2123 
    6.96613e-5      14.9582 
    6.96792e-5      14.7685 
     6.9697e-5      14.6409 
    6.97148e-5      14.5743 
     6.9734e-5      14.5701 
    6.97532e-5      14.6363 
    6.97734e-5      14.7826 
    6.97935e-5      15.0093 
    6.98136e-5      15.3191 
    6.98237e-5      15.5062 
    6.98338e-5      15.7155 
    6.98438e-5      15.9477 
    6.98539e-5      16.2036 
     6.9864e-5      16.4842 
     6.9874e-5      16.7906 
    6.98841e-5      17.1242 
    6.98942e-5      17.4865 
    6.99043e-5      17.8795 
    6.99143e-5      18.3048 
    6.99243e-5       18.763 
    6.99343e-5      19.2591 
    6.99443e-5      19.7962 
    6.99544e-5      20.3776 
    6.99644e-5      21.0087 
    6.99744e-5      21.6936 
    6.99844e-5      22.4378 
    6.99944e-5      23.2463 
    7.00044e-5      24.1272 
    7.00144e-5      25.0869 
    7.00244e-5       26.133 
    7.00344e-5      27.2726 
    7.00444e-5      28.5166 
    7.00544e-5      29.8731 
    7.00644e-5      31.3515 
    7.00744e-5      32.9598 
    7.00843e-5      34.6889 
    7.00942e-5      36.5628 
    7.01041e-5       38.592 
     7.0114e-5      40.7844 
    7.01239e-5      43.1498 
    7.01337e-5      45.6894 
    7.01436e-5        48.41 
    7.01535e-5      51.3145 
    7.01635e-5      54.4455 
    7.01735e-5      57.7644 
    7.01835e-5      61.2668 
    7.01935e-5      64.9453 
    7.02036e-5      68.7894 
    7.02136e-5      72.7852 
    7.02336e-5      81.1598 
    7.02486e-5      87.7021 
    7.02637e-5      94.3538 
    7.02818e-5      102.374 
       7.03e-5      110.193 
    7.03137e-5      115.851 
    7.03275e-5      121.182 
    7.03412e-5      126.103 
     7.0355e-5      130.536 
    7.03675e-5       134.09 
      7.038e-5      137.154 
     7.0395e-5      140.147 
       7.04e-5      140.976 
      7.041e-5      142.379 
      7.042e-5      143.446 
      7.043e-5      144.187 
      7.044e-5      144.615 
    7.04556e-5      144.701 
    7.04711e-5       144.16 
    7.04867e-5      143.096 
    7.05023e-5       141.62 
     7.0537e-5       137.43 
    7.05543e-5      135.153 
    7.05717e-5       132.91 
    7.05934e-5      130.266 
    7.06088e-5      128.534 
    7.06238e-5      126.961 
    7.06388e-5      125.479 
    7.06598e-5      123.488 
    7.06807e-5      121.461 
    7.07017e-5      119.229 
    7.07226e-5       116.63 
    7.07411e-5      113.918 
    7.07595e-5       110.73 
    7.07669e-5      109.311 
    7.07854e-5      105.388 
    7.08038e-5      100.941 
    7.08223e-5       96.002 
    7.08407e-5      90.6437 
    7.08582e-5      85.2606 
    7.08757e-5      79.6762 
    7.08931e-5      73.9867 
    7.09106e-5      68.2927 
    7.09388e-5      59.3446 
    7.09528e-5      55.0697 
    7.09669e-5       50.976 
    7.09797e-5      47.4329 
    7.09925e-5      44.0821 
    7.10053e-5      40.9326 
    7.10181e-5      37.9918 
    7.10309e-5      35.2631 
    7.10437e-5      32.7464 
    7.10565e-5      30.4384 
    7.10693e-5      28.3335 
    7.10764e-5      27.2595 
    7.10834e-5      26.2431 
    7.10905e-5      25.2826 
    7.10975e-5      24.3764 
    7.11045e-5      23.5226 
    7.11116e-5      22.7195 
    7.11186e-5      21.9651 
    7.11257e-5      21.2576 
    7.11327e-5      20.5951 
    7.11397e-5      19.9758 
    7.11468e-5      19.3978 
    7.11538e-5      18.8594 
    7.11679e-5      17.8944 
     7.1182e-5      17.0677 
    7.11961e-5      16.3669 
    7.12102e-5      15.7821 
