1000000	0.012063
1100000	0.012452
1250000	0.012674
1400000	0.0087132
1600000	0.0076233
1800000	0.0073823
2000000	0.0070858
2200000	0.007171
2400000	0.0072205
2600000	0.0070463
2800000	0.0077686
3000000	0.0070507
3600000	0.0069156
4000000	0.0071784
4500000	0.0074498
4700000	0.0076571
5000000	0.0073003
5300000	0.0082452
5500000	0.0079806
5800000	0.0084247
6000000	0.0087096
6200000	0.0092884
6500000	0.0084975
7000000	0.00839
7500000	0.0089274
7750000	0.0099885
8000000	0.0084195
8500000	0.0088827
9000000	0.0087829
10000000	0.009425
11000000	0.01005
11500000	0.010953
12000000	0.010114
13000000	0.0085022
14000000	0.0070899
14500000	0.0063156
15000000	0.0080094
16000000	0.0096175
17000000	0.010231
18000000	0.010356
19000000	0.0097435
20000000	0.011914
21000000	0.011781
22000000	0.017552
23000000	0.014903
24000000	0.016119
25000000	0.014056
26000000	0.017868
27000000	0.01568
28000000	0.018382
29000000	0.015729
30000000	0.016066
32000000	0.01857
34000000	0.019628
36000000	0.021515
38000000	0.022897
40000000	0.023471
42000000	0.021437
44000000	0.023392
46000000	0.020709
48000000	0.024609
50000000	0.025442
52000000	0.027953
54000000	0.027918
56000000	0.02814
58000000	0.025924
60000000	0.024619
64000000	0.022
68000000	0.022209
72000000	0.024212
76000000	0.025577
80000000	0.027556
84000000	0.035258
88000000	0.03573
92000000	0.036993
96000000	0.037817
100000000	0.036711
104000000	0.038699
108000000	0.046891
112000000	0.045027
116000000	0.045609
120000000	0.045206
128000000	0.043849
136000000	0.043793
144000000	0.041576
152000000	0.043333
160000000	0.044622
168000000	0.04603
176000000	0.044589
184000000	0.049253
192000000	0.044928
200000000	0.04399
