0.207475	178.4728392
0.21658	0
0.22747	181.1723941
0.238896	0
0.263511	193.8609415
0.273059	196.1240586
0.280818	196.6603347
0.288173	195.8553705
0.294285	194.137465
0.300542	0
0.309082	0
0.317865	0
0.331509	0
0.353073	149.6059783
0.365667	139.5915786
0.376057	132.0990836
0.386743	0
0.397733	0
0.409035	0
0.420657	0
0.432611	0
0.44802	0
0.464001	91.91108723
0.480528	0
0.497668	83.28664596
0.515395	79.57079077
0.537518	0
0.560591	0
0.584654	68.68901173
0.60975	65.78707981
0.635923	63.20253185
0.66322	60.92378233
0.691688	0
0.721379	0
0.752343	55.98247519
0.77918	55.19662732
0.806933	54.7352098
0.824964	54.65235786
0.848406	54.8193923
0.872513	55.36177565
0.891065	56.08824706
0.909966	57.15537766
0.929313	58.64707864
0.942424	59.94610215
0.95572	61.53935311
0.969203	63.4859263
0.982877	65.85956296
0.996744	68.73675925
1.00727	71.30435946
1.01789	74.26840882
1.02866	77.69480096
1.03953	81.61213129
1.0505	86.0377679
1.06158	90.95113
1.09174	105.0301788
1.09945	108.0931182
1.10715	110.5307722
1.11387	111.9051161
1.12059	112.4815138
1.12302	112.3609073
1.129	111.6152921
1.13423	110.213523
1.13885	108.3228216
1.14486	105.1089258
1.15088	101.0349264
1.15695	96.17825581
1.16305	90.67532261
1.17121	82.76787003
1.18773	66.35755706
1.19401	60.53568252
1.20028	55.11503321
1.20449	51.77740237
1.20873	48.66243659
1.21297	45.80260143
1.21721	43.19991281
1.22148	40.83461425
1.22578	38.70346735
1.23008	36.81235163
1.23438	35.14843543
1.23872	33.67767066
1.24308	32.39166792
1.24744	31.27910414
1.2518	30.32847632
1.25748	29.26667791
1.26308	28.39507697
1.26873	27.6522381
1.27438	27.0193998
1.28265	26.21191705
1.29618	25.0566798
1.32373	22.92979052
1.34241	21.60901663
1.36135	20.41038408
1.37572	19.6166892
1.39023	18.91311717
1.40494	18.29142092
1.41978	17.74925987
1.43981	17.12448285
1.46013	16.59600505
1.48073	16.14780334
1.51214	15.58365559
1.54429	15.11877661
1.57704	14.7288671
1.62186	14.28929552
1.67971	0
1.73438	13.49758011
1.78366	13.27176862
1.82159	13.16714077
1.84637	13.15365576
1.87312	13.21662643
1.89399	13.36120597
1.9079	13.53801435
1.91775	13.72914456
1.92819	14.00848036
1.93598	14.29843381
1.94371	14.67819627
1.95144	15.17784782
1.95842	15.76217109
1.96284	16.22075755
1.96725	16.75382317
1.97166	17.36958318
1.97615	18.08686744
1.98063	18.90029844
1.98362	19.4907241
